START_ID,journal,volume,year,END_ID
2-s2.0-85173252897,iScience,26,2023,307
2-s2.0-85169781898,iScience,26,2023,307
2-s2.0-85178138617,"International Conference on Information and Knowledge Management, Proceedings",,2023,2873
2-s2.0-85176224215,Energy and Fuels,37,2023,1168
2-s2.0-85178143160,"International Conference on Information and Knowledge Management, Proceedings",,2023,2873
2-s2.0-85171346927,Angewandte Chemie - International Edition,62,2023,317
2-s2.0-85167776233,Construction and Building Materials,401,2023,315
2-s2.0-85169557800,Composites Science and Technology,243,2023,300
2-s2.0-85178144534,"International Conference on Information and Knowledge Management, Proceedings",,2023,2873
2-s2.0-85175277740,"Sensors (Basel, Switzerland)",23,2023,2857
2-s2.0-85164669811,Science of the Total Environment,896,2023,172
2-s2.0-85176759372,"ACM Transactions on Multimedia Computing, Communications and Applications",20,2023,1080
2-s2.0-85178154051,"International Conference on Information and Knowledge Management, Proceedings",,2023,2873
2-s2.0-85167977977,Construction and Building Materials,401,2023,315
2-s2.0-85178264183,Elementa,11,2023,2852
2-s2.0-85175877508,Environmental Science and Technology,57,2023,549
2-s2.0-85175305754,Journal of Applied Physics,134,2023,2057
2-s2.0-85165620712,Colloids and Surfaces A: Physicochemical and Engineering Aspects,675,2023,164
2-s2.0-85178112213,"International Conference on Information and Knowledge Management, Proceedings",,2023,2873
2-s2.0-85174750925,Journal of Physical Chemistry A,127,2023,577
2-s2.0-85178128914,"International Conference on Information and Knowledge Management, Proceedings",,2023,2873
2-s2.0-85178118174,"International Conference on Information and Knowledge Management, Proceedings",,2023,2873
2-s2.0-85169909987,Advanced Energy Materials,13,2023,600
2-s2.0-85173718676,Neuron,111,2023,603
2-s2.0-85178143457,"International Conference on Information and Knowledge Management, Proceedings",,2023,2873
2-s2.0-85171650730,iScience,26,2023,307
2-s2.0-85175585915,Langmuir,39,2023,648
2-s2.0-85173697205,Cell Systems,14,2023,2880
2-s2.0-85162272900,Small,19,2023,599
2-s2.0-85178106073,"International Conference on Information and Knowledge Management, Proceedings",,2023,2873
2-s2.0-85178091761,"International Conference on Information and Knowledge Management, Proceedings",,2023,2873
2-s2.0-85178093147,"International Conference on Information and Knowledge Management, Proceedings",,2023,2873
2-s2.0-85178136654,"International Conference on Information and Knowledge Management, Proceedings",,2023,2873
2-s2.0-85178115576,"International Conference on Information and Knowledge Management, Proceedings",,2023,2873
2-s2.0-85174822528,Environmental Science and Technology,57,2023,549
2-s2.0-85170708005,Chemical Engineering Journal,474,2023,197
2-s2.0-85169886010,Journal of Power Sources,581,2023,191
2-s2.0-85175054510,Physical Review D,108,2023,695
2-s2.0-85173495503,Journal of Geophysical Research: Atmospheres,128,2023,1107
2-s2.0-85167840467,Ocean Engineering,286,2023,313
2-s2.0-85170686377,Angewandte Chemie - International Edition,62,2023,317
2-s2.0-85170422894,Advances in Space Research,72,2023,495
2-s2.0-85166931036,Ceramics International,49,2023,260
2-s2.0-85175062417,Proceedings of the ACM on Programming Languages,7,2023,2881
2-s2.0-85175062497,Physical Review B,108,2023,614
2-s2.0-85177612776,Physical Review B,108,2023,614
2-s2.0-85177833424,Physical Review D,108,2023,695
2-s2.0-85170686780,Chemical Engineering Journal,474,2023,197
2-s2.0-85170645399,Journal of Cleaner Production,423,2023,296
2-s2.0-85168827330,Ocean Engineering,286,2023,313
2-s2.0-85168800392,Forest Ecology and Management,546,2023,305
2-s2.0-85168510571,Journal of Hazardous Materials,460,2023,175
2-s2.0-85171183152,Theoretical Computer Science,976,2023,2882
2-s2.0-85171376369,Journal of Cleaner Production,423,2023,296
2-s2.0-85168260471,Advanced Science,10,2023,596
2-s2.0-85171383577,Water Research,245,2023,190
2-s2.0-85170267421,Chemical Engineering Journal,474,2023,197
2-s2.0-85176735053,Journal of Materials Chemistry A,11,2023,1140
2-s2.0-85176085173,World Regional Studies,32,2023,1115
2-s2.0-85170642257,Microelectronic Engineering,282,2023,2883
2-s2.0-85170420332,Chemical Engineering Journal,474,2023,197
2-s2.0-85169579672,Journal of Environmental Management,344,2023,329
2-s2.0-85171167290,Journal of Cleaner Production,423,2023,296
2-s2.0-85168756830,Ocean Engineering,286,2023,313
2-s2.0-85175467482,Lab on a Chip,23,2023,1143
2-s2.0-85169041589,Journal of Hazardous Materials,460,2023,175
2-s2.0-85175182616,Proceedings of the ACM on Programming Languages,7,2023,2881
2-s2.0-85167814089,Journal of Power Sources,581,2023,191
2-s2.0-85169794338,Chemical Engineering Journal,474,2023,197
2-s2.0-85170206788,Alexandria Engineering Journal,81,2023,438
2-s2.0-85168815689,Journal of Hazardous Materials,460,2023,175
2-s2.0-85168811097,Chemical Engineering Journal,474,2023,197
2-s2.0-85167840361,Ocean Engineering,286,2023,313
2-s2.0-85170702092,Chemistry - An Asian Journal,18,2023,1431
2-s2.0-85173112921,Journal of Cleaner Production,423,2023,296
2-s2.0-85167819542,Journal of Molecular Liquids,388,2023,407
2-s2.0-85168638787,Energy and Buildings,297,2023,310
2-s2.0-85180366700,Hangkong Xuebao/Acta Aeronautica et Astronautica Sinica,44,2023,1359
2-s2.0-85170534601,IEEE Sensors Journal,23,2023,624
2-s2.0-85170428956,Solar Energy Materials and Solar Cells,262,2023,2420
2-s2.0-85169553622,Journal of Power Sources,581,2023,191
2-s2.0-85177618280,Physical Review B,108,2023,614
2-s2.0-85166516450,Ocean Engineering,286,2023,313
2-s2.0-85166480437,Engineering Structures,293,2023,184
2-s2.0-85169913767,Science Bulletin,68,2023,565
2-s2.0-85169830636,Journal of Hazardous Materials,460,2023,175
2-s2.0-85167820150,Ocean Engineering,286,2023,313
2-s2.0-85175262623,General Psychiatry,36,2023,2850
2-s2.0-85180409801,Hangkong Xuebao/Acta Aeronautica et Astronautica Sinica,44,2023,1359
2-s2.0-85169053662,Ocean Engineering,286,2023,313
2-s2.0-85168499381,Journal of Power Sources,581,2023,191
2-s2.0-85165507897,Angewandte Chemie - International Edition,62,2023,317
2-s2.0-85171546897,Ocean Engineering,286,2023,313
2-s2.0-85167611659,Environmental Pollution,335,2023,304
2-s2.0-85170683863,Chemical Engineering Journal,474,2023,197
2-s2.0-85166977222,Ocean Engineering,286,2023,313
2-s2.0-85167620919,Ocean Engineering,286,2023,313
2-s2.0-85169008984,Chemical Engineering Journal,474,2023,197
2-s2.0-85169003570,Science Bulletin,68,2023,565
2-s2.0-85171479177,Materials Science and Engineering: A,886,2023,343
2-s2.0-85170087348,Chemical Engineering Journal,474,2023,197
2-s2.0-85170431669,Journal of Cleaner Production,423,2023,296
2-s2.0-85167585937,Journal of Molecular Liquids,388,2023,407
2-s2.0-85171751987,IEEE Sensors Journal,23,2023,624
2-s2.0-85167584449,Environmental Pollution,335,2023,304
2-s2.0-85170409815,Chemical Engineering Journal,474,2023,197
2-s2.0-85169169362,Advanced Science,10,2023,596
2-s2.0-85170424976,Journal of Cleaner Production,423,2023,296
2-s2.0-85171732901,IEEE Sensors Journal,23,2023,624
2-s2.0-85170420410,Chemical Engineering Journal,474,2023,197
2-s2.0-85173846141,Cell Reports Medicine,4,2023,1125
2-s2.0-85170689744,Journal of Hazardous Materials,460,2023,175
2-s2.0-85175261604,Journal of Analytical Atomic Spectrometry,38,2023,1117
2-s2.0-85166670277,Journal of Building Engineering,77,2023,74
2-s2.0-85169883110,Ocean Engineering,286,2023,313
2-s2.0-85166617714,Journal of Building Engineering,77,2023,74
2-s2.0-85171368487,Water Research,245,2023,190
2-s2.0-85169042875,Chemical Engineering Journal,474,2023,197
2-s2.0-85166533475,Ocean Engineering,286,2023,313
2-s2.0-85171154060,Water Research,245,2023,190
2-s2.0-85167807654,Analytica Chimica Acta,1278,2023,910
2-s2.0-85178034256,ACS Symposium Series,1451,2023,2884
2-s2.0-85177496198,Physical Review B,108,2023,614
2-s2.0-85168416771,Energy and Buildings,297,2023,310
2-s2.0-85175503526,Environmental Science and Technology,57,2023,549
2-s2.0-85170406255,Acta Biomaterialia,170,2023,2772
2-s2.0-85174940866,Proceedings of the ACM on Programming Languages,7,2023,2881
2-s2.0-85169562025,Chemical Engineering Journal,474,2023,197
2-s2.0-85169923226,Physica A: Statistical Mechanics and its Applications,628,2023,372
2-s2.0-85174932698,Proceedings of the ACM on Programming Languages,7,2023,2881
2-s2.0-85167811583,Journal of Building Engineering,77,2023,74
2-s2.0-85170373572,Angewandte Chemie - International Edition,62,2023,317
2-s2.0-85166961502,Journal of Building Engineering,77,2023,74
2-s2.0-85168508446,Chemical Engineering Journal,474,2023,197
2-s2.0-85175077879,ACS ES and T Water,3,2023,2634
2-s2.0-85163729061,Journal of Algebra,632,2023,167
2-s2.0-85175585292,Science Advances,9,2023,592
2-s2.0-85175277521,Physical Review Letters,131,2023,580
2-s2.0-85166007221,Sensors and Actuators B: Chemical,393,2023,185
2-s2.0-85169924966,Construction and Building Materials,400,2023,315
2-s2.0-85164683075,Applied Energy,348,2023,134
2-s2.0-85165505941,Journal of Applied Polymer Science,140,2023,309
2-s2.0-85163891844,Energy,281,2023,165
2-s2.0-85163044647,Industrial Crops and Products,202,2023,981
2-s2.0-85175328892,Journal of Physical Chemistry C,127,2023,612
2-s2.0-85165246735,Chinese General Practice,26,2023,621
2-s2.0-85163496172,Applied Energy,348,2023,134
2-s2.0-85175277113,Physical review letters,131,2023,647
2-s2.0-85174852058,Journal of Applied Physics,134,2023,2057
2-s2.0-85175123720,Self-Powered Cyber Physical Systems,,2023,2885
2-s2.0-85169920536,Construction and Building Materials,400,2023,315
2-s2.0-85166250381,Construction and Building Materials,400,2023,315
2-s2.0-85166315426,Construction and Building Materials,400,2023,315
2-s2.0-85175275979,Physical Review Letters,131,2023,580
2-s2.0-85178983678,Handbook on Artificial Intelligence and Transport,,2023,2886
2-s2.0-85164715686,Environmental Research,235,2023,102
2-s2.0-85175293398,Journal of Physical Chemistry C,127,2023,612
2-s2.0-85167396574,Construction and Building Materials,400,2023,315
2-s2.0-85166474948,Journal of Building Engineering,77,2023,74
2-s2.0-85165681272,Journal of Building Engineering,77,2023,74
2-s2.0-85164395688,Energy,281,2023,165
2-s2.0-85166355532,Construction and Building Materials,400,2023,315
2-s2.0-85161963899,Journal of Colloid and Interface Science,648,2023,121
2-s2.0-85162858924,Journal of Lightwave Technology,41,2023,1134
2-s2.0-85166966701,Construction and Building Materials,400,2023,315
2-s2.0-85165272628,Journal of Affective Disorders,339,2023,252
2-s2.0-85173162252,ACS Energy Letters,8,2023,1355
2-s2.0-85165376475,Journal of Physics D: Applied Physics,56,2023,113
2-s2.0-85162083479,Journal of Environmental Management,344,2023,329
2-s2.0-85179142430,Research Handbook on Jurilinguistics,,2023,2887
2-s2.0-85160868351,Applied Surface Science,634,2023,105
2-s2.0-85161306444,Desalination,564,2023,111
2-s2.0-85164722097,Applied Energy,348,2023,134
2-s2.0-85175180207,JAMA Network Open,6,2023,683
2-s2.0-85161681596,Journal of Colloid and Interface Science,648,2023,121
2-s2.0-85162856631,Journal of Environmental Management,344,2023,329
2-s2.0-85165417850,Journal of Asian Earth Sciences,256,2023,2888
2-s2.0-85176722769,E3S Web of Conferences,431,2023,2079
2-s2.0-85162257687,Applied Catalysis B: Environmental,335,2023,83
2-s2.0-85176119492,Proceedings - SUI 2023: ACM Symposium on Spatial User Interaction,,2023,2889
2-s2.0-85159850095,Expert Systems with Applications,228,2023,39
2-s2.0-85164660026,Environmental Research,235,2023,102
2-s2.0-85163795326,Applied Energy,348,2023,134
2-s2.0-85173234025,Chem,9,2023,2641
2-s2.0-85175276512,Physical Review Letters,131,2023,580
2-s2.0-85166332118,Construction and Building Materials,400,2023,315
2-s2.0-85175011706,ACS Applied Nano Materials,6,2023,1093
2-s2.0-85163706420,Journal of Energy Storage,70,2023,168
2-s2.0-85169882765,Construction and Building Materials,400,2023,315
2-s2.0-85169905684,Construction and Building Materials,400,2023,315
2-s2.0-85159274033,Food Chemistry,423,2023,71
2-s2.0-85173653651,ChemistrySelect,8,2023,686
2-s2.0-85164266070,Sensors and Actuators B: Chemical,393,2023,185
2-s2.0-85165924158,Solid State Ionics,399,2023,2088
2-s2.0-85160707860,Fuel,350,2023,86
2-s2.0-85163025420,Wear,530-531,2023,322
2-s2.0-85169090188,Advanced Functional Materials,33,2023,556
2-s2.0-85171843268,ACS ES and T Water,3,2023,2634
2-s2.0-85169923208,Advanced Materials,35,2023,588
2-s2.0-85166218289,Wear,530-531,2023,322
2-s2.0-85166030046,Engineering Structures,293,2023,184
2-s2.0-85163200481,Journal of Environmental Management,344,2023,329
2-s2.0-85166019902,Field Crops Research,302,2023,2890
2-s2.0-85164304008,Energy,281,2023,165
2-s2.0-85163354796,Journal of Alloys and Compounds,960,2023,216
2-s2.0-85166341450,Journal of Magnetism and Magnetic Materials,584,2023,1859
2-s2.0-85160804272,International Journal of Mechanical Sciences,256,2023,148
2-s2.0-85162108290,Sensors and Actuators B: Chemical,393,2023,185
2-s2.0-85185370802,Physical Review Letters,131,2023,580
2-s2.0-85163458186,Wear,530-531,2023,322
2-s2.0-85162210732,Applied Catalysis B: Environmental,335,2023,83
2-s2.0-85161301582,Journal of Alloys and Compounds,960,2023,216
2-s2.0-85174895291,ACS Applied Polymer Materials,5,2023,575
2-s2.0-85173237797,Nature,622,2023,601
2-s2.0-85175279527,Physical review letters,131,2023,647
2-s2.0-85163019754,Journal of Membrane Science,684,2023,403
2-s2.0-85175040721,ACS Applied Nano Materials,6,2023,1093
2-s2.0-85163514491,Science of the Total Environment,895,2023,172
2-s2.0-85164712648,Optics Communications,545,2023,145
2-s2.0-85169901868,Construction and Building Materials,400,2023,315
2-s2.0-85175271917,Physical Review Letters,131,2023,580
2-s2.0-85170702617,Robotic Intelligence and Automation,43,2023,2891
2-s2.0-85163019999,Journal of Environmental Management,344,2023,329
2-s2.0-85166475549,Construction and Building Materials,400,2023,315
2-s2.0-85165699815,Surface and Coatings Technology,470,2023,293
2-s2.0-85164221723,Energy,281,2023,165
2-s2.0-85164515101,Chinese Journal of Chemistry,41,2023,1931
2-s2.0-85166276853,Engineering Structures,293,2023,184
2-s2.0-85166313226,Environmental Pollution,335,2023,304
2-s2.0-85165390726,Engineering Structures,293,2023,184
2-s2.0-85161015622,IEEE Internet of Things Journal,10,2023,630
2-s2.0-85162888087,Separation and Purification Technology,323,2023,66
2-s2.0-85168856560,Advanced Synthesis and Catalysis,365,2023,2892
2-s2.0-85175272329,Physical Review Letters,131,2023,580
2-s2.0-85176754536,Review of Computer Engineering Research,10,2023,2893
2-s2.0-85176775358,Advances in Transdisciplinary Engineering,38,2023,1083
2-s2.0-85174934516,ACS Applied Energy Materials,6,2023,2040
2-s2.0-85159662384,Advanced Materials,35,2023,588
2-s2.0-85173489908,Structure,31,2023,840
2-s2.0-85161383724,Advanced Functional Materials,33,2023,556
2-s2.0-85175275344,"Sensors (Basel, Switzerland)",23,2023,2857
2-s2.0-85175483537,UbiComp/ISWC 2023 Adjunct - Adjunct Proceedings of the 2023 ACM International Joint Conference on Pervasive and Ubiquitous Computing and the 2023 ACM International Symposium on Wearable Computing,,2023,2894
2-s2.0-85175449185,UbiComp/ISWC 2023 Adjunct - Adjunct Proceedings of the 2023 ACM International Joint Conference on Pervasive and Ubiquitous Computing and the 2023 ACM International Symposium on Wearable Computing,,2023,2894
2-s2.0-85169114665,Advanced Functional Materials,33,2023,556
2-s2.0-85174660631,Cardiology in the Young,33,2023,2895
2-s2.0-85179101073,Dili Yanjiu,42,2023,750
2-s2.0-85178178160,Earth System Science Data,15,2023,1147
2-s2.0-85176737476,Advances in Transdisciplinary Engineering,38,2023,1083
2-s2.0-85168348772,Advanced Materials,35,2023,588
2-s2.0-85171610935,Journal of Cleaner Production,422,2023,296
2-s2.0-85174919639,ACS Applied Materials and Interfaces,15,2023,640
2-s2.0-85161400935,Small,19,2023,599
2-s2.0-85176795189,Advances in Transdisciplinary Engineering,38,2023,1083
2-s2.0-85168283016,Advanced Materials,35,2023,588
2-s2.0-85180601984,Nanoscale,16,2023,671
2-s2.0-85175472773,E3S Web of Conferences,430,2023,2079
2-s2.0-85175479587,UbiComp/ISWC 2023 Adjunct - Adjunct Proceedings of the 2023 ACM International Joint Conference on Pervasive and Ubiquitous Computing and the 2023 ACM International Symposium on Wearable Computing,,2023,2894
2-s2.0-85175430397,Nano Letters,23,2023,594
2-s2.0-85161638883,Small,19,2023,599
2-s2.0-85169064625,Journal of Cleaner Production,422,2023,296
2-s2.0-85167431309,Journal of Hazardous Materials,459,2023,175
2-s2.0-85175544765,Journal of Materials Chemistry A,11,2023,1140
2-s2.0-85172876389,Industrial and Engineering Chemistry Research,62,2023,670
