name,ID,domain
Occipital Lobe,00005236,computerscience
Acoustic features,00005237,computerscience
Automatic labelling,00005238,computerscience
Geotechnical engineering,00005239,computerscience
Calcium Channels,00005240,computerscience
Greenhouse Effect,00005241,computerscience
Parallel architectures,00005242,computerscience
Augmented reality systems,00005243,computerscience
Communication framework,00005244,computerscience
Flow based,00005245,computerscience
Carbon Monoxide,00005246,computerscience
Calcium Chloride,00005247,computerscience
Ion Exchange,00005248,computerscience
"Conditioning, Operant",00005249,computerscience
Electric fault location,00005250,computerscience
Alkali Metals,00005251,computerscience
Cost-efficient,00005252,computerscience
Butyrates,00005253,computerscience
Acoustic spaces,00005254,computerscience
Reluctance motors,00005255,computerscience
Robustness (control systems),00005256,computerscience
Suspensions (components),00005257,computerscience
Power quality,00005258,computerscience
Instrument testing,00005259,computerscience
degradation,00005260,computerscience
Electronic.structure,00005261,computerscience
Floquet,00005262,computerscience
Bootstrap algorithms,00005263,computerscience
Internet,00005264,computerscience
Clone cells,00005265,computerscience
Support vector machines,00005266,computerscience
Connected graph,00005267,computerscience
Global-local,00005268,computerscience
DNA-Directed DNA Polymerase,00005269,computerscience
Phase composition,00005270,computerscience
Aviation,00005271,computerscience
Electronic design automation,00005272,computerscience
ABS resins,00005273,computerscience
Malware,00005274,computerscience
Intersecting surfaces,00005275,computerscience
Benzoic acid,00005276,computerscience
Interfacial energy,00005277,computerscience
Negative ions,00005278,computerscience
Electric grounding,00005279,computerscience
Galvanic corrosion,00005280,computerscience
concrete structure,00005281,computerscience
gravity dam,00005282,computerscience
P-wave,00005283,computerscience
loading test,00005284,computerscience
photovoltaic system,00005285,computerscience
piezometer,00005286,computerscience
20th century,00005287,computerscience
Agency,00005288,computerscience
Artifact,00005289,computerscience
accident,00005290,computerscience
commercial activity,00005291,computerscience
Food processing,00005292,computerscience
Attribute information,00005293,computerscience
indocyanine green,00005294,computerscience
Viruses,00005295,computerscience
Machine sentience,00005296,computerscience
Critical value,00005297,computerscience
Flow characteristic,00005298,computerscience
Flow distribution,00005299,computerscience
Ethical technology,00005300,computerscience
AI systems,00005301,computerscience
Conventional theory,00005302,computerscience
Electronic money,00005303,computerscience
Behavioural finances,00005304,computerscience
Landing,00005305,computerscience
Surface waters,00005306,computerscience
earthquake engineering,00005307,computerscience
elastoplasticity,00005308,computerscience
Kerosene,00005309,computerscience
Advanced Analytics,00005310,computerscience
Petroleum reservoir evaluation,00005311,computerscience
Road vehicles,00005312,computerscience
ground motion,00005313,computerscience
Speech communication,00005314,computerscience
Laos,00005315,computerscience
Nam Ngum Reservoir,00005316,computerscience
arch,00005317,computerscience
Metal cutting,00005318,computerscience
bending,00005319,computerscience
damage mechanics,00005320,computerscience
Fuel systems,00005321,computerscience
flexure,00005322,computerscience
bearing capacity,00005323,computerscience
bridge,00005324,computerscience
column,00005325,computerscience
integrated approach,00005326,computerscience
loading,00005327,computerscience
transcription factor,00005328,computerscience
transcription factor Rpn4,00005329,computerscience
Speed regulators,00005330,computerscience
Computer terminals,00005331,computerscience
Adoption interest,00005332,computerscience
Autonomous vehicle,00005333,computerscience
Conditional logic,00005334,computerscience
Bioluminescence,00005335,computerscience
Travel time,00005336,computerscience
Advanced driver assistance systems,00005337,computerscience
Bombs (ordnance),00005338,computerscience
Locomotives,00005339,computerscience
alpha-Fetoproteins,00005340,computerscience
Power-electronics,00005341,computerscience
Technical community,00005342,computerscience
Rails,00005343,computerscience
Pile foundations,00005344,computerscience
Optical pumping,00005345,computerscience
Point contacts,00005346,computerscience
Power spectrum,00005347,computerscience
Drying,00005348,computerscience
Centrifugal compressors,00005349,computerscience
Hilbert spaces,00005350,computerscience
Deep penetration,00005351,computerscience
Studs (structural members),00005352,computerscience
Cold-formed stainless steels,00005353,computerscience
Electroforming,00005354,computerscience
Electrometallurgy,00005355,computerscience
Derailments,00005356,computerscience
Informatization,00005357,computerscience
3GPP,00005358,computerscience
electron,00005359,computerscience
Agricultural technology,00005360,computerscience
Coculture Techniques,00005361,computerscience
acidification,00005362,computerscience
activated carbon,00005363,computerscience
adsorption,00005364,computerscience
Tall buildings,00005365,computerscience
Ubiquitous computing,00005366,computerscience
Collaborative network,00005367,computerscience
Computational experiment,00005368,computerscience
Zhujiang Delta,00005369,computerscience
Infiltration,00005370,computerscience
Data-rate,00005371,computerscience
Bose-Einstein condensation,00005372,computerscience
Statistical mechanics,00005373,computerscience
Flight dynamics,00005374,computerscience
Hypersonic aerodynamics,00005375,computerscience
dimethyl sulfoxide,00005376,computerscience
Inductive sensors,00005377,computerscience
Power amplifiers,00005378,computerscience
Air-gaps,00005379,computerscience
Cavity ring down,00005380,computerscience
Cavity ring-down methods,00005381,computerscience
Cavity ringdown,00005382,computerscience
Disintegration,00005383,computerscience
Coupling agents,00005384,computerscience
Gaussian beams,00005385,computerscience
Diabetic Retinopathy,00005386,computerscience
Bayesian analysis,00005387,computerscience
disaster management,00005388,computerscience
Molds,00005389,computerscience
Beam training,00005390,computerscience
Channel-state information,00005391,computerscience
Autonomics,00005392,computerscience
Crowd intelligence science,00005393,computerscience
Cyber physicals,00005394,computerscience
Medical problems,00005395,computerscience
Bi-directional,00005396,computerscience
Double layers,00005397,computerscience
"Receptors, Chemokine",00005398,computerscience
Binoculars,00005399,computerscience
Base Composition,00005400,computerscience
"DNA Barcoding, Taxonomic",00005401,computerscience
epigallocatechin gallate,00005402,computerscience
Cement composite,00005403,computerscience
Information Technology,00005404,computerscience
Device development,00005405,computerscience
Direct current voltage,00005406,computerscience
Angiotensin-Converting Enzyme 2,00005407,computerscience
Electromagnetic compatibility,00005408,computerscience
protein,00005409,computerscience
Highway accidents,00005410,computerscience
Motor transportation,00005411,computerscience
Base-isolated building,00005412,computerscience
Data Processing,00005413,computerscience
Fenghuang,00005414,computerscience
Hunan,00005415,computerscience
Acoustic surface wave filters,00005416,computerscience
Particle detectors,00005417,computerscience
Poisson distribution,00005418,computerscience
Pore pressure,00005419,computerscience
Light weight concrete,00005420,computerscience
Distributed decryption,00005421,computerscience
Ho-momorphic encryptions,00005422,computerscience
Homomorphic Encryption Schemes,00005423,computerscience
Amplitude loading,00005424,computerscience
Developing Countries,00005425,computerscience
"Amplifiers, Electronic",00005426,computerscience
Physical Phenomena,00005427,computerscience
Differential characteristic,00005428,computerscience
Keccak,00005429,computerscience
Linear structures,00005430,computerscience
cultural heritage,00005431,computerscience
eye disease,00005432,computerscience
satellite imagery,00005433,computerscience
acrylic acid,00005434,computerscience
acrylic acid derivative,00005435,computerscience
development,00005436,computerscience
global health,00005437,computerscience
Feedback control,00005438,computerscience
Carbapenem-Resistant Enterobacteriaceae,00005439,computerscience
Carbapenems,00005440,computerscience
Lightning protection,00005441,computerscience
Azimuth,00005442,computerscience
Active Galactic Nuclei,00005443,computerscience
Red Shift,00005444,computerscience
Adrenocorticotropic Hormone,00005445,computerscience
Corticotropin-Releasing Hormone,00005446,computerscience
chimeric antigen receptor,00005447,computerscience
gamma interferon,00005448,computerscience
sea water,00005449,computerscience
